episode,step,x,y,reward,loss,coverage_rate,total_cover,collision
1,25,0.0037112062887543233,-0.013145786620961112,-100.0,nan,0.0008680555555555555,2,False
1,26,0.003615698507573113,-0.013251809523458427,-100.0,nan,0.0008680555555555555,2,False
1,27,0.0034494512785266805,-0.01324969571151756,-100.0,nan,0.0008680555555555555,2,False
1,28,0.0028122955915345403,-0.013703181344117028,-100.0,nan,0.0008680555555555555,2,False
1,29,0.002699215044260432,-0.013685623402560715,-100.0,nan,0.0008680555555555555,2,False
1,30,0.002662681746329381,-0.013746175369758659,-100.0,nan,0.0008680555555555555,2,False
1,31,0.002680693969270712,-0.013715950734588785,-100.0,nan,0.0008680555555555555,2,False
1,32,0.002637604147008716,-0.013808766984434182,-100.0,nan,0.0008680555555555555,2,False
1,33,0.0026313118133959017,-0.013791991026920924,-100.0,nan,0.0008680555555555555,2,False
1,34,0.002940665014239584,-0.012806574852287748,-100.0,nan,0.0008680555555555555,2,False
1,35,0.002649235292351661,-0.011270764457105724,-100.0,nan,0.0008680555555555555,2,False
1,36,0.003404699736968951,-0.008576893608619943,-100.0,nan,0.0008680555555555555,2,False
1,37,0.0058945100466527124,-0.004522701539034095,-100.0,nan,0.0008680555555555555,2,False
1,38,0.009947036601748597,0.0006966978261934093,-100.0,nan,0.0008680555555555555,2,False
1,39,0.015335710232159808,0.007062130349276302,-100.0,nan,0.0008680555555555555,2,False
1,40,0.0225070622327871,0.014909309524327296,-100.0,nan,0.0008680555555555555,2,False
1,41,0.030424103718720168,0.023509137733188218,-100.0,nan,0.0008680555555555555,2,False
1,42,0.03950964179000203,0.03333321619769998,-100.0,nan,0.0008680555555555555,2,False
1,43,0.04965152464525354,0.04461953962317573,-100.0,nan,0.0008680555555555555,2,False
1,44,0.0601825135489442,0.05680133757161575,-100.0,nan,0.0008680555555555555,2,False
1,45,0.07126326322177351,0.07082045106025123,-100.0,nan,0.0008680555555555555,2,False
1,46,0.08246511359407042,0.0866152233863358,-100.0,nan,0.0008680555555555555,2,False
1,47,0.09344127135480275,0.10363518979543898,-100.0,nan,0.0008680555555555555,2,False
1,48,0.1039832457784943,0.12239296417698675,-100.0,nan,0.0008680555555555555,2,False
1,49,0.11408626342207019,0.142348648430974,-100.0,nan,0.0008680555555555555,2,False
1,50,0.12365682106548596,0.16374230555496924,-100.0,nan,0.0008680555555555555,2,False
1,51,0.1328098999629569,0.18685158151708597,-100.0,nan,0.0008680555555555555,2,False
1,52,0.1416639998094684,0.21142324786813985,-100.0,nan,0.0008680555555555555,2,False
1,53,0.15022379193795798,0.23769400915171504,-100.0,nan,0.0008680555555555555,2,False
1,54,0.15862201731522937,0.2651063963153241,-100.0,nan,0.0008680555555555555,2,False
1,55,0.16695632221038326,0.29345775215377223,-100.0,nan,0.0008680555555555555,2,False
1,56,0.17530555090597444,0.32272944014964994,-100.0,nan,0.0008680555555555555,2,False
1,57,0.18365302401576056,0.35200372568567856,-100.0,nan,0.0008680555555555555,2,False
1,58,0.19199603317048722,0.38127136108206644,-100.0,nan,0.0008680555555555555,2,False
1,59,0.20035164344815054,0.4105666134634983,-100.0,nan,0.0008680555555555555,2,False
1,60,0.20869146600371066,0.43981955263480854,-100.0,nan,0.0008680555555555555,2,False
1,61,0.21704693585175344,0.46910480001739047,-100.0,nan,0.0008680555555555555,2,False
1,62,0.2253954755067716,0.4983770141006169,-100.0,nan,0.0008680555555555555,2,False
1,63,0.23372774781616892,0.5275318769208738,11.0,nan,0.0013020833333333333,3,False
1,64,0.24201863964066586,0.5567220403072054,-100.0,nan,0.0013020833333333333,3,False
1,65,0.2503338839294295,0.586005244408377,-100.0,nan,0.0013020833333333333,3,False
1,66,0.25864388840502883,0.6152666943775271,-100.0,nan,0.0013020833333333333,3,False
1,67,0.2669690021530767,0.6445696131185956,-100.0,nan,0.0013020833333333333,3,False
1,68,0.27528832168227957,0.673845552737076,-100.0,nan,0.0013020833333333333,3,False
1,69,0.2835956556773736,0.7031045027637051,-100.0,nan,0.0013020833333333333,3,False
1,70,0.29192560437929616,0.7324027560516259,-100.0,nan,0.0013020833333333333,3,False
1,71,0.3002390740465076,0.7616552504234816,-100.0,nan,0.0013020833333333333,3,False
1,72,0.30856892361239774,0.7909423397618459,-100.0,nan,0.0013020833333333333,3,False
1,73,0.3168918080674719,0.8202198418274284,-100.0,nan,0.0013020833333333333,3,False
1,74,0.32517822197076884,0.8493218265288911,-100.0,nan,0.0013020833333333333,3,False
1,75,0.333471426858856,0.8785590022036863,-100.0,nan,0.0013020833333333333,3,False
1,76,0.3417800613278643,0.9078537938588913,-100.0,nan,0.0013020833333333333,3,False
1,77,0.3500832926900255,0.9371182199946299,-100.0,nan,0.0013020833333333333,3,False
1,78,0.35840309461358033,0.9664299111826256,-100.0,nan,0.0013020833333333333,3,False
1,79,0.3667169111692043,0.9957144430479714,-100.0,nan,0.0013020833333333333,3,False
1,80,0.37502878966558006,1.0249943227145908,11.0,nan,0.001736111111111111,4,False
1,81,0.3833518338986851,1.0542975766086984,-100.0,nan,0.001736111111111111,4,False
1,82,0.39165664358275204,1.0835492119836703,-100.0,nan,0.001736111111111111,4,False
1,83,0.39996243172834367,1.1127310062264177,-100.0,nan,0.001736111111111111,4,False
1,84,0.4082893863760629,1.142014229946161,-100.0,nan,0.001736111111111111,4,False
1,85,0.4166106367319899,1.171266782031171,-100.0,nan,0.001736111111111111,4,False
1,86,0.4249481300175542,1.2005673785306632,-100.0,nan,0.001736111111111111,4,False
1,87,0.4332717826117896,1.2298208021611914,-100.0,nan,0.001736111111111111,4,False
1,88,0.4415888128124746,1.258881169660189,-100.0,nan,0.001736111111111111,4,False
1,89,0.45012194078446494,1.2879295799399135,-100.0,nan,0.001736111111111111,4,False
1,90,0.4589880865441632,1.3166927276477625,-100.0,nan,0.001736111111111111,4,False
1,91,0.4687718134314902,1.345097007845471,-100.0,nan,0.001736111111111111,4,False
1,92,0.4797725160579428,1.3732783722894684,-100.0,nan,0.001736111111111111,4,False
1,93,0.49191498073358786,1.4010023414095294,-100.0,nan,0.001736111111111111,4,False
1,94,0.5051800041308067,1.4281921865626708,11.0,nan,0.002170138888888889,5,False
1,95,0.5198030158070194,1.455448090863967,-100.0,nan,0.002170138888888889,5,False
1,96,0.5356065088523544,1.482509047427437,-100.0,nan,0.002170138888888889,5,False
1,97,0.5527130758802582,1.508692506601805,11.0,nan,0.0026041666666666665,6,False
1,98,0.5702448624635647,1.5343217831392617,-100.0,nan,0.0026041666666666665,6,False
1,99,0.5881151126714167,1.5591191203005463,-100.0,nan,0.0026041666666666665,6,False
1,100,0.6065906335847944,1.583082327264928,-100.0,nan,0.0026041666666666665,6,False
1,101,0.6256995427566456,1.6066307813527927,-100.0,nan,0.0026041666666666665,6,False
1,102,0.6449391073507326,1.63023359224158,-100.0,nan,0.0026041666666666665,6,False
1,103,0.6641712610811745,1.6538159032928197,-100.0,nan,0.0026041666666666665,6,False
1,104,0.6833499240888805,1.6773460623404561,-100.0,nan,0.0026041666666666665,6,False
1,105,0.7025801730180377,1.7009388861050136,-100.0,nan,0.0026041666666666665,6,False
1,106,0.7218162678502299,1.7245252785656235,-100.0,nan,0.0026041666666666665,6,False
1,107,0.741050004859152,1.7481334106506243,-100.0,nan,0.0026041666666666665,6,False
1,108,0.7602877322945262,1.7717224955411215,-100.0,nan,0.0026041666666666665,6,False
1,109,0.7795119285288296,1.7953002181817235,-100.0,nan,0.0026041666666666665,6,False
1,110,0.7987057715699997,1.8188467000138937,-100.0,nan,0.0026041666666666665,6,False
1,111,0.81794934269097,1.8424390315328119,-100.0,nan,0.0026041666666666665,6,False
1,112,0.8371838828793505,1.8660263744467074,-100.0,nan,0.0026041666666666665,6,False
1,113,0.8564226498590852,1.8896329156520046,-100.0,nan,0.0026041666666666665,6,False
1,114,0.8756617591522101,1.9132151975489196,-100.0,nan,0.0026041666666666665,6,False
1,115,0.8948418722120689,1.936737535744314,-100.0,nan,0.0026041666666666665,6,False
1,116,0.9140807876446583,1.9603301360359184,-100.0,nan,0.0026041666666666665,6,False
1,117,0.9333248601783277,1.9839151404831512,-100.0,nan,0.0026041666666666665,6,False
1,118,0.9525737412330697,2.007517670656375,11.0,nan,0.0030381944444444445,7,False
1,119,0.9718108909337393,2.031095530047894,-100.0,nan,0.0030381944444444445,7,False
1,120,0.9910540963262793,2.0546839498906095,-100.0,nan,0.0030381944444444445,7,False
1,121,1.0102339291198983,2.0782049014602286,11.0,nan,0.003472222222222222,8,False
1,122,1.0295718298218066,2.1018922844373256,-100.0,nan,0.003472222222222222,8,False
1,123,1.049161997710084,2.1256184792980624,-100.0,nan,0.003472222222222222,8,False
1,124,1.0695403587599948,2.148998093991933,-100.0,nan,0.003472222222222222,8,False
1,125,1.090732427718813,2.171598239048144,-100.0,nan,0.003472222222222222,8,False
1,126,1.113165734066943,2.1932424802372754,-100.0,nan,0.003472222222222222,8,False
1,127,1.1367115943684918,2.213895737399197,-100.0,nan,0.003472222222222222,8,False
1,128,1.160767452501351,2.233966455970242,-100.0,nan,0.003472222222222222,8,False
1,129,1.1850286363132787,2.2533438375508577,-100.0,nan,0.003472222222222222,8,False
1,130,1.2098626943282875,2.271537854385288,-100.0,nan,0.003472222222222222,8,False
1,131,1.2347148583451606,2.2891020512338747,-100.0,nan,0.003472222222222222,8,False
1,132,1.2596945499158618,2.3066715563658517,-100.0,nan,0.003472222222222222,8,False
1,133,1.2844361496562928,2.324364212408413,-100.0,nan,0.003472222222222222,8,False
1,134,1.3088170567854807,2.342415612326327,-100.0,nan,0.003472222222222222,8,False
1,135,1.331959075199191,2.361466872731603,-100.0,nan,0.003472222222222222,8,False
1,136,1.3546899992091397,2.3815200356163446,-100.0,nan,0.003472222222222222,8,False
1,137,1.376637317766198,2.4027650045213784,-100.0,nan,0.003472222222222222,8,False
1,138,1.397252431947156,2.4246295628824233,-100.0,nan,0.003472222222222222,8,False
1,139,1.4170107416056164,2.4467525789702154,-100.0,nan,0.003472222222222222,8,False
1,140,1.4362124553146876,2.469267124558571,-100.0,nan,0.003472222222222222,8,False
1,141,1.4548201695250105,2.4927391917707573,-100.0,nan,0.003472222222222222,8,False
1,142,1.4731618683166643,2.5169269637781317,11.0,nan,0.00390625,9,False
1,143,1.4914250411981484,2.5411548520781735,-100.0,nan,0.00390625,9,False
1,144,1.5097343857408858,2.5654556082109377,11.0,nan,0.004340277777777778,10,False
1,145,1.528062543297091,2.589772349814974,-100.0,nan,0.004340277777777778,10,False
1,146,1.54638875843537,2.6140739916143656,-100.0,nan,0.004340277777777778,10,False
1,147,1.5647081074857272,2.63838738928227,-100.0,nan,0.004340277777777778,10,False
1,148,1.5830307069173841,2.6626888825660133,-100.0,nan,0.004340277777777778,10,False
1,149,1.601273190223634,2.6868797704415326,-100.0,nan,0.004340277777777778,10,False
1,150,1.619802844580516,2.711499555169558,-100.0,nan,0.004340277777777778,10,False
1,151,1.6386267792230922,2.736172469821182,-100.0,nan,0.004340277777777778,10,False
1,152,1.6579918810500314,2.7602507109859316,-100.0,nan,0.004340277777777778,10,False
1,153,1.6780087756339845,2.7831849325879525,-100.0,nan,0.004340277777777778,10,False
1,154,1.698911739807842,2.8051261685105895,-100.0,nan,0.004340277777777778,10,False
1,155,1.7209014028665415,2.8263862216962847,-100.0,nan,0.004340277777777778,10,False
1,156,1.7439070587747574,2.8473653315956464,-100.0,nan,0.004340277777777778,10,False
1,157,1.7670524677734907,2.8673260735734605,-100.0,nan,0.004340277777777778,10,False
1,158,1.7905366525280724,2.8866108978809115,-100.0,nan,0.004340277777777778,10,False
1,159,1.8147362336203046,2.905068423362053,-100.0,nan,0.004340277777777778,10,False
1,160,1.839275685055564,2.923020824249181,-100.0,nan,0.004340277777777778,10,False
1,161,1.8637898650502938,2.940954821858909,-100.0,nan,0.004340277777777778,10,False
1,162,1.8883257460606866,2.958865982386329,-100.0,nan,0.004340277777777778,10,False
1,163,1.912927383462537,2.976823008650116,-100.0,nan,0.004340277777777778,10,False
1,164,1.9374939862229765,2.99476521585034,-100.0,nan,0.004340277777777778,10,False
1,165,1.9620754454765446,3.0127127963044242,11.0,nan,0.004774305555555556,11,False
1,166,1.9866566363350753,3.03066980351018,-100.0,nan,0.004774305555555556,11,False
1,167,2.011211495804369,3.0486117889056707,11.0,nan,0.005208333333333333,12,False
1,168,2.035746877034166,3.0665288957568593,-100.0,nan,0.005208333333333333,12,False
1,169,2.0603238011190004,3.084468196011496,-100.0,nan,0.005208333333333333,12,False
1,170,2.0848996691463335,3.102412126796858,-100.0,nan,0.005208333333333333,12,False
1,171,2.109460767771853,3.1203348881512842,-100.0,nan,0.005208333333333333,12,False
1,172,2.1340383719006235,3.138272907259496,-100.0,nan,0.005208333333333333,12,False
1,173,2.1586280529401956,3.1562185828218188,-100.0,nan,0.005208333333333333,12,False
1,174,2.1832087200600685,3.1741567823145767,-100.0,nan,0.005208333333333333,12,False
1,175,2.2077813818009524,3.192097341645541,-100.0,nan,0.005208333333333333,12,False
1,176,2.2323577233801664,3.210036750487321,-100.0,nan,0.005208333333333333,12,False
1,177,2.2569488067381105,3.227998604798321,-100.0,nan,0.005208333333333333,12,False
1,178,2.281510627351849,3.2459377011968567,-100.0,nan,0.005208333333333333,12,False
1,179,2.306094787177592,3.263889601748752,-100.0,nan,0.005208333333333333,12,False
1,180,2.3306578072247346,3.281832167808461,-100.0,nan,0.005208333333333333,12,False
1,181,2.3552305978367283,3.2997938413193455,-100.0,nan,0.005208333333333333,12,False
1,182,2.3798249857858162,3.317759678841868,-100.0,nan,0.005208333333333333,12,False
1,183,2.404393722614722,3.33570620889032,-100.0,nan,0.005208333333333333,12,False
1,184,2.4287400781202044,3.353494810380141,-100.0,nan,0.005208333333333333,12,False
1,185,2.4529631264045983,3.37109783347842,-100.0,nan,0.005208333333333333,12,False
1,186,2.4777929425413254,3.3881036660928032,-100.0,nan,0.005208333333333333,12,False
1,187,2.5034347802023804,3.4040430394473606,11.0,nan,0.005642361111111111,13,False
1,188,2.529705536310516,3.4188666151064466,-100.0,nan,0.005642361111111111,13,False
1,189,2.5565824629376315,3.432616074928754,-100.0,nan,0.005642361111111111,13,False
1,190,2.5840184918067157,3.4453742239697176,-100.0,nan,0.005642361111111111,13,False
1,191,2.6120056064925943,3.4574993699413312,-100.0,nan,0.005642361111111111,13,False
1,192,2.6410086314583454,3.468409188298428,-100.0,nan,0.005642361111111111,13,False
1,193,2.670395296336296,3.478699354235711,-100.0,nan,0.005642361111111111,13,False
1,194,2.7005736874739723,3.487771564877346,-100.0,nan,0.005642361111111111,13,False
1,195,2.730810971790777,3.4958956675420385,-100.0,nan,0.005642361111111111,13,False
1,196,2.7609589921334776,3.5031434870261124,11.0,nan,0.006076388888888889,14,False
1,197,2.7907046302985985,3.5101135753604513,-100.0,nan,0.006076388888888889,14,False
1,198,2.8203110768755524,3.517026831169595,-100.0,nan,0.006076388888888889,14,False
1,199,2.84996366503512,3.5239521500142095,-100.0,nan,0.006076388888888889,14,False
1,200,2.8795927024545174,3.5308689273685974,-100.0,nan,0.006076388888888889,14,False
1,201,2.9092410790878835,3.5377895040087073,-100.0,nan,0.006076388888888889,14,False
1,202,2.9388840174989403,3.5447130237781916,-100.0,nan,0.006076388888888889,14,False
1,203,2.968504441543263,3.5516251430227284,-100.0,nan,0.006076388888888889,14,False
1,204,2.9981455720033576,3.5585498363953145,-100.0,nan,0.006076388888888889,14,False
1,205,3.0273859117538287,3.5654068401499686,11.0,nan,0.006510416666666667,15,False
1,206,3.056813491913577,3.57229159681721,-100.0,nan,0.006510416666666667,15,False
1,207,3.0862936930932103,3.5790871654911007,-100.0,nan,0.006510416666666667,15,False
1,208,3.1159516343662736,3.5857338700216346,-100.0,nan,0.006510416666666667,15,False
1,209,3.145986465057807,3.5917840854157457,-100.0,nan,0.006510416666666667,15,False
1,210,3.1765549186832502,3.596885775554763,-100.0,nan,0.006510416666666667,15,False
1,211,3.207700696405917,3.6005960013092007,-100.0,nan,0.006510416666666667,15,False
1,212,3.238891636250087,3.603211765702533,-100.0,nan,0.006510416666666667,15,False
1,213,3.2695041298816214,3.6046791697823086,-100.0,nan,0.006510416666666667,15,False
1,214,3.299340387216321,3.6048894719324567,-100.0,nan,0.006510416666666667,15,False
1,215,3.328788194372091,3.6037517549057747,-100.0,nan,0.006510416666666667,15,False
1,216,3.358051969314698,3.6015798038640665,-100.0,nan,0.006510416666666667,15,False
1,217,3.3874469411735197,3.59889315607838,-100.0,nan,0.006510416666666667,15,False
1,218,3.417577867809867,3.5960420560910125,-100.0,nan,0.006510416666666667,15,False
1,219,3.447875498972907,3.5931511067686563,-100.0,nan,0.006510416666666667,15,False
1,220,3.4781526425303033,3.5902582562913223,-100.0,nan,0.006510416666666667,15,False
1,221,3.5082853565740484,3.587367042630737,11.0,nan,0.006944444444444444,16,False
1,222,3.538598259900636,3.5844568755766164,-100.0,nan,0.006944444444444444,16,False
1,223,3.5688771386135842,3.581553231851987,-100.0,nan,0.006944444444444444,16,False
1,224,3.599110263549008,3.5786598129641334,-100.0,nan,0.006944444444444444,16,False
1,225,3.6294086506082217,3.575758808012705,-100.0,nan,0.006944444444444444,16,False
1,226,3.6596672091450073,3.5728646928167285,-100.0,nan,0.006944444444444444,16,False
1,227,3.689926385991658,3.569972320415833,-100.0,nan,0.006944444444444444,16,False
1,228,3.720216256146783,3.567080659190153,-100.0,nan,0.006944444444444444,16,False
1,229,3.750517361468227,3.564193158985221,-100.0,nan,0.006944444444444444,16,False
1,230,3.7808479586883257,3.5612949385447425,-100.0,nan,0.006944444444444444,16,False
1,231,3.8111240875071073,3.55840521667931,-100.0,nan,0.006944444444444444,16,False
1,232,3.8413863645261324,3.555521700232741,-100.0,nan,0.006944444444444444,16,False
1,233,3.871707879896816,3.552629346084282,-100.0,nan,0.006944444444444444,16,False
1,234,3.9019891652684486,3.5497429975204122,-100.0,nan,0.006944444444444444,16,False
1,235,3.932288964936935,3.546858337565434,-100.0,nan,0.006944444444444444,16,False
1,236,3.962542199221205,3.5439642838100216,-100.0,nan,0.006944444444444444,16,False
1,237,3.992824815167376,3.541084619384041,-100.0,nan,0.006944444444444444,16,False
1,238,4.022856949175893,3.5383064636017876,11.0,nan,0.007378472222222222,17,False
1,239,4.053222682640474,3.5356386378127524,-100.0,nan,0.007378472222222222,17,False
1,240,4.083922173333198,3.5336490034787182,-100.0,nan,0.007378472222222222,17,False
1,241,4.114882810136728,3.5326572932329134,-100.0,nan,0.007378472222222222,17,False
1,242,4.14595945410927,3.5327630676222848,-100.0,nan,0.007378472222222222,17,False
1,243,4.176504837342396,3.5338453931174216,-100.0,nan,0.007378472222222222,17,False
1,244,4.20661422037878,3.5358576145379876,-100.0,nan,0.007378472222222222,17,False
1,245,4.236565219485246,3.538341077260694,-100.0,nan,0.007378472222222222,17,False
1,246,4.266819540502693,3.5409553742187794,-100.0,nan,0.007378472222222222,17,False
1,247,4.297159619348907,3.5435773795054137,-100.0,nan,0.007378472222222222,17,False
1,248,4.327451044254701,3.5461955079642014,-100.0,nan,0.007378472222222222,17,False
1,249,4.3577278632147385,3.5488125939701813,-100.0,nan,0.007378472222222222,17,False
1,250,4.388051166831043,3.5514335277931925,-100.0,nan,0.007378472222222222,17,False
1,251,4.418353493837289,3.5540531160878954,-100.0,nan,0.007378472222222222,17,False
1,252,4.448652569600971,3.556672913526054,-100.0,nan,0.007378472222222222,17,False
1,253,4.478968520596294,3.5592944830238444,-100.0,nan,0.007378472222222222,17,False
1,254,4.509239327471313,3.5619124082778075,11.0,nan,0.0078125,18,False
1,255,4.539561994618021,3.5645337339848333,-100.0,nan,0.0078125,18,False
1,256,4.56989221710051,3.5671559110110667,-100.0,nan,0.0078125,18,False
1,257,4.6005892836073174,3.5698570115862407,-100.0,nan,0.0078125,18,False
1,258,4.631704546180003,3.5723048254777208,-100.0,nan,0.0078125,18,False
1,259,4.6630899246825885,3.5741980211875384,-100.0,nan,0.0078125,18,False
1,260,4.6944928511014306,3.5751504448144016,-100.0,nan,0.0078125,18,False
1,261,4.725574770627038,3.5746797403552524,-100.0,nan,0.0078125,18,False
1,262,4.756896314581887,3.57282961802348,-100.0,nan,0.0078125,18,False
1,263,4.7881024563225525,3.5694370762756185,-100.0,nan,0.0078125,18,False
1,264,4.818366647026903,3.5652058124902344,-100.0,nan,0.0078125,18,False
1,265,4.847888501100388,3.5601291534123543,-100.0,nan,0.0078125,18,False
1,266,4.877297520957762,3.554192361689397,-100.0,nan,0.0078125,18,False
1,267,4.906351872894008,3.548443416673652,-100.0,nan,0.0078125,18,False
1,268,4.9352028687087595,3.5424030502964725,-100.0,nan,0.0078125,18,False
1,269,4.964145449020666,3.5366191344715547,-100.0,nan,0.0078125,18,False
1,270,4.993340486343556,3.5316505879048594,-100.0,nan,0.0078125,18,False
1,271,5.022959399253438,3.527699090635947,11.0,nan,0.008246527777777778,19,False
1,272,5.0532958769142295,3.524573433638835,-100.0,nan,0.008246527777777778,19,False
1,273,5.084365431826077,3.5227235986878407,-100.0,nan,0.008246527777777778,19,False
1,274,5.1153527586098555,3.522248648906366,-100.0,nan,0.008246527777777778,19,False
1,275,5.146220263749052,3.5231373767801943,-100.0,nan,0.008246527777777778,19,False
1,276,5.176417514189868,3.5249872162605747,-100.0,nan,0.008246527777777778,19,False
1,277,5.206166450357618,3.5280188538132715,-100.0,nan,0.008246527777777778,19,False
1,278,5.235640219522477,3.531622354327172,-100.0,nan,0.008246527777777778,19,False
1,279,5.265491242288871,3.535565917775894,-100.0,nan,0.008246527777777778,19,False
1,280,5.295629563915122,3.5396136515017758,-100.0,nan,0.008246527777777778,19,False
1,281,5.325770785188803,3.5436633985773627,-100.0,nan,0.008246527777777778,19,False
1,282,5.355848528895731,3.5477308314553495,-100.0,nan,0.008246527777777778,19,False
1,283,5.3859251838554245,3.5516625165244666,-100.0,nan,0.008246527777777778,19,False
1,284,5.416362763936089,3.555135443294196,-100.0,nan,0.008246527777777778,19,False
1,285,5.447376466429622,3.557726456278403,-100.0,nan,0.008246527777777778,19,False
1,286,5.478801981070665,3.559208719384943,-100.0,nan,0.008246527777777778,19,False
1,287,5.510139339633586,3.559386176611409,11.0,nan,0.008680555555555556,20,False
1,288,5.540862325015448,3.5583104370978482,-100.0,nan,0.008680555555555556,20,False
1,289,5.571119317605086,3.555763265998384,-100.0,nan,0.008680555555555556,20,False
1,290,5.601859174910117,3.552192644889116,-100.0,nan,0.008680555555555556,20,False
1,291,5.632248232355375,3.547187197708114,-100.0,nan,0.008680555555555556,20,False
1,292,5.6627927611838285,3.5406727208561013,-100.0,nan,0.008680555555555556,20,False
1,293,5.693104541206312,3.532585644098175,-100.0,nan,0.008680555555555556,20,False
1,294,5.722941317773682,3.5238825749816294,-100.0,nan,0.008680555555555556,20,False
1,295,5.752220832235975,3.5146199771189046,-100.0,nan,0.008680555555555556,20,False
1,296,5.780616398868618,3.5040332605249596,-100.0,nan,0.008680555555555556,20,False
1,297,5.808995296629185,3.492958827258806,11.0,nan,0.009114583333333334,21,False
1,298,5.837222130442191,3.481959003574789,-100.0,nan,0.009114583333333334,21,False
1,299,5.865580018164821,3.4709186275931105,-100.0,nan,0.009114583333333334,21,False
1,300,5.893952824531414,3.4598624527489092,-100.0,nan,0.009114583333333334,21,False
1,301,5.922269124216357,3.4488348911321607,-100.0,nan,0.009114583333333334,21,False
1,302,5.950634332728186,3.437797545177573,-100.0,nan,0.009114583333333334,21,False
1,303,5.979018699023627,3.426752660633781,-100.0,nan,0.009114583333333334,21,False
1,304,6.007392431817023,3.4157127988801905,11.0,nan,0.009548611111111112,22,False
1,305,6.03572133035904,3.4046817664630584,-100.0,nan,0.009548611111111112,22,False
1,306,6.063877116024368,3.393720970272275,-100.0,nan,0.009548611111111112,22,False
1,307,6.092264812717321,3.3826897063353494,-100.0,nan,0.009548611111111112,22,False
1,308,6.120621706827459,3.371665582639319,-100.0,nan,0.009548611111111112,22,False
1,309,6.148987535347615,3.3606317919619224,-100.0,nan,0.009548611111111112,22,False
1,310,6.177372445099953,3.3495990909893756,-100.0,nan,0.009548611111111112,22,False
1,311,6.205724079246718,3.338572561182985,-100.0,nan,0.009548611111111112,22,False
1,312,6.234093557647589,3.327537893331632,-100.0,nan,0.009548611111111112,22,False
1,313,6.262462848132308,3.3165028644377963,-100.0,nan,0.009548611111111112,22,False
1,314,6.290670129291462,3.3054709952909436,-100.0,nan,0.009548611111111112,22,False
1,315,6.318649068179303,3.294328902542867,-100.0,nan,0.009548611111111112,22,False
1,316,6.346594132917962,3.282723865812443,-100.0,nan,0.009548611111111112,22,False
1,317,6.37434978582832,3.2700436459164246,-100.0,nan,0.009548611111111112,22,False
1,318,6.401465992950748,3.256452149000217,-100.0,nan,0.009548611111111112,22,False
1,319,6.428362211939927,3.2415819611097403,-100.0,nan,0.009548611111111112,22,False
1,320,6.454968353118081,3.2255221635040607,-100.0,nan,0.009548611111111112,22,False
1,321,6.480901352849924,3.208276706765879,-100.0,nan,0.009548611111111112,22,False
1,322,6.5059885118843095,3.1897062173266417,11.0,nan,0.009982638888888888,23,False
1,323,6.530334030060271,3.16995341530194,-100.0,nan,0.009982638888888888,23,False
1,324,6.553754309084244,3.1491025010560687,-100.0,nan,0.009982638888888888,23,False
1,325,6.576184255105377,3.127226708344761,-100.0,nan,0.009982638888888888,23,False
1,326,6.597994378298991,3.1053477723861396,-100.0,nan,0.009982638888888888,23,False
1,327,6.619040159955858,3.083164639897324,-100.0,nan,0.009982638888888888,23,False
